gene,TB,Sepsis,Dengue
RCN1,TRUE,FALSE,FALSE
PI4KA,TRUE,FALSE,FALSE
ZDHHC3,TRUE,TRUE,FALSE
SELPLG,TRUE,FALSE,TRUE
WDR11,TRUE,FALSE,FALSE
CPD,TRUE,FALSE,FALSE
TAP1,TRUE,TRUE,TRUE
GSR,TRUE,FALSE,TRUE
CSRNP1,TRUE,TRUE,TRUE
GALNT2,TRUE,FALSE,FALSE
ARHGEF3,TRUE,FALSE,FALSE
AAMP,TRUE,FALSE,FALSE
PBRM1,TRUE,FALSE,FALSE
RAPGEF1,TRUE,FALSE,FALSE
C9orf78,TRUE,TRUE,FALSE
GTF2I,TRUE,FALSE,FALSE
CENPC,TRUE,FALSE,FALSE
ACSL5,TRUE,FALSE,FALSE
PLEKHA2,TRUE,FALSE,FALSE
POR,TRUE,FALSE,TRUE
SERINC5,TRUE,FALSE,TRUE
SND1,TRUE,TRUE,FALSE
SNX20,TRUE,FALSE,FALSE
CCL4,TRUE,FALSE,TRUE
ARHGEF1,TRUE,TRUE,FALSE
CLASRP,TRUE,FALSE,FALSE
CA5B,TRUE,FALSE,FALSE
EIF4G2,TRUE,TRUE,TRUE
PCYT1A,TRUE,FALSE,FALSE
MXD4,TRUE,FALSE,FALSE
CBX5,TRUE,FALSE,FALSE
ARRDC2,TRUE,TRUE,TRUE
FBXO9,TRUE,FALSE,FALSE
ATP2B4,TRUE,FALSE,FALSE
MAN2A1,TRUE,FALSE,FALSE
OCEL1,TRUE,FALSE,FALSE
TBC1D14,TRUE,FALSE,FALSE
TUBA1C,TRUE,TRUE,TRUE
PSMA3-AS1,TRUE,FALSE,FALSE
MLLT6,TRUE,FALSE,TRUE
SUGP2,TRUE,FALSE,FALSE
TTC3,TRUE,FALSE,TRUE
JAK1,TRUE,FALSE,TRUE
UTRN,TRUE,FALSE,TRUE
CDK5RAP3,TRUE,FALSE,FALSE
SIPA1,TRUE,FALSE,FALSE
CELF2,TRUE,FALSE,TRUE
TSPAN14,TRUE,TRUE,FALSE
ERI3,TRUE,FALSE,FALSE
TXNDC11,TRUE,TRUE,FALSE
H2AFX,TRUE,FALSE,TRUE
HSH2D,TRUE,TRUE,TRUE
NCOA3,TRUE,FALSE,FALSE
XIST,TRUE,TRUE,TRUE
MZT2B,TRUE,FALSE,TRUE
TOR3A,TRUE,FALSE,FALSE
AKAP9,TRUE,FALSE,FALSE
TMUB1,TRUE,FALSE,FALSE
RPN1,TRUE,FALSE,FALSE
RAB3GAP1,TRUE,FALSE,FALSE
LRMP,TRUE,TRUE,TRUE
AFTPH,TRUE,FALSE,TRUE
TARSL2,TRUE,FALSE,FALSE
RNF19A,TRUE,FALSE,FALSE
TRAFD1,TRUE,FALSE,TRUE
RSAD1,TRUE,FALSE,FALSE
MAP4K4,TRUE,FALSE,FALSE
H2AFV,TRUE,TRUE,FALSE
TM9SF3,TRUE,FALSE,FALSE
DNAJB6,TRUE,TRUE,TRUE
TGIF1,TRUE,FALSE,TRUE
DUSP11,TRUE,FALSE,FALSE
OGDH,TRUE,FALSE,FALSE
GTF2F1,TRUE,FALSE,FALSE
TSPAN3,TRUE,FALSE,FALSE
MAP4K2,TRUE,FALSE,FALSE
CRYL1,TRUE,TRUE,FALSE
PUM1,TRUE,FALSE,FALSE
ITFG2,TRUE,FALSE,FALSE
TMEM222,TRUE,FALSE,FALSE
STAT3,TRUE,TRUE,FALSE
OVCA2,TRUE,FALSE,FALSE
METTL17,TRUE,FALSE,FALSE
JUNB,TRUE,TRUE,TRUE
HNRNPH1,TRUE,FALSE,TRUE
SP110,TRUE,TRUE,TRUE
PPWD1,TRUE,FALSE,FALSE
GRK6,TRUE,TRUE,FALSE
CCNH,TRUE,TRUE,TRUE
ARIH1,TRUE,FALSE,FALSE
GPSM3,TRUE,FALSE,TRUE
INO80E,TRUE,FALSE,TRUE
ZRANB2,TRUE,FALSE,FALSE
SIRT7,TRUE,FALSE,FALSE
ZCCHC7,TRUE,FALSE,FALSE
DYNC1LI2,TRUE,FALSE,FALSE
ILF2,TRUE,TRUE,FALSE
TSEN15,TRUE,FALSE,TRUE
TMEM50B,TRUE,FALSE,FALSE
IKBKG,TRUE,FALSE,FALSE
SENP6,TRUE,FALSE,FALSE
PTBP3,TRUE,FALSE,FALSE
SMAD2,TRUE,FALSE,FALSE
CCDC91,TRUE,FALSE,FALSE
PIK3R1,TRUE,TRUE,FALSE
GFER,TRUE,FALSE,FALSE
EDEM3,TRUE,FALSE,FALSE
C5orf56,TRUE,FALSE,TRUE
RNF145,TRUE,FALSE,FALSE
OXR1,TRUE,FALSE,FALSE
SH2B1,TRUE,FALSE,FALSE
PRRC2A,TRUE,FALSE,FALSE
LMBRD1,TRUE,FALSE,FALSE
XPO1,TRUE,FALSE,FALSE
ADK,TRUE,FALSE,FALSE
PMM1,TRUE,FALSE,FALSE
NLRC5,TRUE,FALSE,TRUE
ZNF431,TRUE,FALSE,FALSE
UBE2K,TRUE,FALSE,FALSE
NUCKS1,TRUE,FALSE,FALSE
MAZ,TRUE,FALSE,FALSE
MYCBP2,TRUE,FALSE,FALSE
RASSF1,TRUE,FALSE,TRUE
OXA1L,TRUE,FALSE,FALSE
CNST,TRUE,FALSE,FALSE
SRSF1,TRUE,FALSE,FALSE
PARP1,TRUE,FALSE,FALSE
XPNPEP1,TRUE,FALSE,FALSE
HELZ,TRUE,FALSE,FALSE
EIF3L,TRUE,TRUE,TRUE
YY1AP1,TRUE,FALSE,FALSE
IST1,TRUE,FALSE,FALSE
HPS3,TRUE,FALSE,FALSE
TMUB2,TRUE,FALSE,FALSE
CRIP1,TRUE,TRUE,TRUE
FAM118A,TRUE,FALSE,FALSE
SPSB3,TRUE,TRUE,FALSE
TRPC4AP,TRUE,FALSE,FALSE
TMEM173,TRUE,TRUE,FALSE
HIST1H1C,TRUE,FALSE,FALSE
POLR2A,TRUE,FALSE,FALSE
MAPKAPK5-AS1,TRUE,FALSE,FALSE
MAD1L1,TRUE,FALSE,FALSE
DYNC1H1,TRUE,FALSE,FALSE
AFF4,TRUE,FALSE,FALSE
PLAA,TRUE,FALSE,FALSE
SNX14,TRUE,FALSE,FALSE
TP53I13,TRUE,FALSE,FALSE
ADSS,TRUE,FALSE,FALSE
ZNF22,TRUE,FALSE,FALSE
BTN3A2,TRUE,TRUE,TRUE
TSPYL2,TRUE,TRUE,FALSE
PPP6R1,TRUE,FALSE,FALSE
IGF2R,TRUE,FALSE,FALSE
VHL,TRUE,FALSE,TRUE
B4GALT3,TRUE,FALSE,FALSE
NHLRC3,TRUE,FALSE,FALSE
DAP,TRUE,TRUE,FALSE
SKIL,TRUE,TRUE,TRUE
TAGAP,TRUE,FALSE,TRUE
SYAP1,TRUE,TRUE,TRUE
TRA2B,TRUE,TRUE,TRUE
G3BP1,TRUE,FALSE,FALSE
NISCH,TRUE,FALSE,FALSE
SELL,TRUE,TRUE,TRUE
ALDH16A1,TRUE,FALSE,FALSE
IREB2,TRUE,FALSE,FALSE
BBX,TRUE,FALSE,FALSE
SMARCE1,TRUE,FALSE,FALSE
HINT2,TRUE,TRUE,FALSE
PHACTR4,TRUE,FALSE,TRUE
CNTRL,TRUE,FALSE,FALSE
GIMAP7,TRUE,TRUE,TRUE
XRN1,TRUE,FALSE,TRUE
CLASP2,TRUE,FALSE,FALSE
ZRSR2,TRUE,FALSE,FALSE
ST6GAL1,TRUE,FALSE,FALSE
NFATC3,TRUE,FALSE,TRUE
TPR,TRUE,FALSE,FALSE
ARID4B,TRUE,FALSE,TRUE
PPP1R10,TRUE,FALSE,TRUE
CHD9,TRUE,FALSE,FALSE
MTERF4,TRUE,FALSE,FALSE
BTAF1,TRUE,FALSE,FALSE
SMG7,TRUE,FALSE,FALSE
DPP8,TRUE,FALSE,FALSE
IGKC,TRUE,TRUE,TRUE
LY6E,TRUE,TRUE,TRUE
LGMN,TRUE,FALSE,FALSE
CPSF7,TRUE,FALSE,FALSE
KHDRBS1,TRUE,FALSE,FALSE
NSMCE1,TRUE,TRUE,FALSE
NEDD9,TRUE,TRUE,FALSE
CEP57,TRUE,FALSE,FALSE
USP48,TRUE,FALSE,FALSE
CD48,TRUE,TRUE,FALSE
GPR183,TRUE,TRUE,TRUE
CASC3,TRUE,FALSE,FALSE
LETMD1,TRUE,FALSE,FALSE
TRADD,TRUE,TRUE,TRUE
CENPT,TRUE,FALSE,FALSE
PDCD6,TRUE,TRUE,FALSE
UBA3,TRUE,FALSE,FALSE
ARL2BP,TRUE,FALSE,TRUE
NDUFA7,TRUE,FALSE,TRUE
PDIA4,TRUE,FALSE,TRUE
ZC3HAV1,TRUE,FALSE,FALSE
SNX29,TRUE,FALSE,TRUE
ZNF331,TRUE,TRUE,TRUE
CCDC12,TRUE,FALSE,FALSE
KIAA1109,TRUE,FALSE,FALSE
INTS6,TRUE,FALSE,TRUE
DNMT1,TRUE,FALSE,TRUE
PARP8,TRUE,FALSE,FALSE
ATF7IP,TRUE,FALSE,TRUE
PRPF6,TRUE,FALSE,FALSE
DAXX,TRUE,FALSE,FALSE
SRRM1,TRUE,TRUE,FALSE
SF3B1,TRUE,FALSE,FALSE
FAM133B,TRUE,FALSE,FALSE
CYB5B,TRUE,FALSE,FALSE
IFNAR2,TRUE,FALSE,FALSE
ZBP1,TRUE,FALSE,TRUE
TMEM71,TRUE,FALSE,FALSE
DCTN4,TRUE,FALSE,FALSE
RPP21,TRUE,FALSE,FALSE
COG3,TRUE,FALSE,FALSE
PPM1A,TRUE,FALSE,FALSE
SECISBP2L,TRUE,FALSE,FALSE
SH3BP5,TRUE,TRUE,FALSE
MRPL38,TRUE,FALSE,TRUE
CPSF6,TRUE,FALSE,FALSE
B3GNT2,TRUE,FALSE,FALSE
CCNT1,TRUE,FALSE,FALSE
TRPT1,TRUE,FALSE,FALSE
IARS2,TRUE,FALSE,FALSE
IKZF1,TRUE,TRUE,FALSE
DIP2A,TRUE,FALSE,FALSE
BCLAF1,TRUE,FALSE,FALSE
ELF2,TRUE,FALSE,FALSE
CDK12,TRUE,FALSE,FALSE
RBBP6,TRUE,FALSE,FALSE
LPCAT1,TRUE,FALSE,FALSE
RPA1,TRUE,FALSE,FALSE
SNHG7,TRUE,TRUE,TRUE
KDM4C,TRUE,FALSE,FALSE
TARDBP,TRUE,FALSE,FALSE
PRKAG1,TRUE,FALSE,FALSE
UPF2,TRUE,FALSE,TRUE
ELOVL5,TRUE,FALSE,TRUE
ACIN1,TRUE,FALSE,FALSE
ARFGAP2,TRUE,FALSE,FALSE
UBA2,TRUE,TRUE,FALSE
ASPSCR1,TRUE,FALSE,FALSE
YARS,TRUE,FALSE,FALSE
CNOT6L,TRUE,FALSE,TRUE
DNAJC10,TRUE,FALSE,FALSE
PHC3,TRUE,FALSE,TRUE
ARL6IP1,TRUE,FALSE,TRUE
MRPS6,TRUE,TRUE,FALSE
PRSS23,TRUE,FALSE,FALSE
FCRL6,TRUE,FALSE,TRUE
KLRF1,TRUE,FALSE,TRUE
S1PR5,TRUE,FALSE,FALSE
TGFBR3,TRUE,FALSE,FALSE
C1orf21,TRUE,FALSE,TRUE
TRDC,TRUE,FALSE,TRUE
TRGV9,TRUE,FALSE,FALSE
IFNG,TRUE,FALSE,FALSE
CX3CR1,TRUE,TRUE,TRUE
TBX21,TRUE,FALSE,FALSE
KLRC1,TRUE,TRUE,FALSE
PTGDR,TRUE,FALSE,TRUE
TRDV2,TRUE,FALSE,FALSE
XCL2,TRUE,FALSE,TRUE
ZNF683,TRUE,FALSE,FALSE
XCL1,TRUE,TRUE,FALSE
SH2D1B,TRUE,FALSE,FALSE
TRGC1,TRUE,TRUE,TRUE
KLRC3,TRUE,FALSE,FALSE
CD160,TRUE,FALSE,FALSE
TPST2,TRUE,TRUE,TRUE
IL18RAP,TRUE,FALSE,FALSE
RUNX3,TRUE,TRUE,FALSE
CEP78,TRUE,FALSE,FALSE
ADRB2,TRUE,FALSE,FALSE
LAG3,TRUE,FALSE,TRUE
MYBL1,TRUE,FALSE,FALSE
PLEKHF1,TRUE,FALSE,FALSE
TRGC2,TRUE,TRUE,FALSE
SLA2,TRUE,FALSE,TRUE
SYNGR1,TRUE,FALSE,FALSE
PPP2R2B,TRUE,FALSE,FALSE
MALAT1,TRUE,TRUE,TRUE
CD244,TRUE,FALSE,FALSE
GNPTAB,TRUE,FALSE,FALSE
CCL4L2,TRUE,FALSE,TRUE
SYTL2,TRUE,FALSE,FALSE
F2R,TRUE,FALSE,TRUE
OSBPL5,TRUE,FALSE,FALSE
PTPRC,TRUE,FALSE,TRUE
ADAM8,TRUE,FALSE,FALSE
MCTP2,TRUE,FALSE,FALSE
CD226,TRUE,FALSE,FALSE
ZNF600,TRUE,FALSE,FALSE
SLAMF7,TRUE,FALSE,FALSE
MBP,TRUE,FALSE,TRUE
PRDM1,TRUE,FALSE,FALSE
RAB27B,TRUE,FALSE,FALSE
TRG-AS1,TRUE,FALSE,FALSE
FUT11,TRUE,FALSE,FALSE
USP28,TRUE,FALSE,FALSE
HLA-F,TRUE,TRUE,TRUE
PRR5,TRUE,FALSE,TRUE
PTGER2,TRUE,TRUE,TRUE
PXN,TRUE,FALSE,FALSE
ALOX5AP,TRUE,TRUE,TRUE
PTGDS,TRUE,TRUE,FALSE
MACF1,TRUE,FALSE,FALSE
STOM,TRUE,TRUE,FALSE
RPL39,TRUE,TRUE,TRUE
ARAP2,TRUE,FALSE,FALSE
GK5,TRUE,FALSE,FALSE
AKNA,TRUE,FALSE,FALSE
CCDC85B,TRUE,TRUE,TRUE
CD38,TRUE,FALSE,TRUE
FYN,TRUE,FALSE,TRUE
SLFN12L,TRUE,FALSE,FALSE
TIGIT,TRUE,TRUE,FALSE
RALGDS,TRUE,FALSE,TRUE
SYPL1,TRUE,FALSE,FALSE
TNF,TRUE,FALSE,TRUE
RAP1GAP2,TRUE,FALSE,FALSE
MMP25-AS1,TRUE,FALSE,FALSE
BTN3A1,TRUE,FALSE,TRUE
BATF,TRUE,TRUE,FALSE
LINC01138,TRUE,FALSE,FALSE
GAB3,TRUE,FALSE,FALSE
IL12RB1,TRUE,FALSE,FALSE
SLAMF6,TRUE,FALSE,TRUE
ZFAS1,TRUE,TRUE,FALSE
DTX3,TRUE,FALSE,FALSE
PATL2,TRUE,TRUE,FALSE
DDT,TRUE,TRUE,FALSE
RHOC,TRUE,TRUE,TRUE
ADA,TRUE,FALSE,FALSE
CARD11,TRUE,FALSE,TRUE
EMB,TRUE,FALSE,FALSE
JAZF1,TRUE,FALSE,FALSE
ARIH2,TRUE,FALSE,FALSE
ARNTL,TRUE,FALSE,FALSE
HNRNPA2B1,TRUE,FALSE,TRUE
TES,TRUE,FALSE,TRUE
VPS37B,TRUE,TRUE,TRUE
NSG1,TRUE,FALSE,TRUE
CCDC88C,TRUE,FALSE,TRUE
ZNF276,TRUE,FALSE,FALSE
TMED9,TRUE,FALSE,FALSE
UTS2,TRUE,FALSE,FALSE
KLHDC4,TRUE,FALSE,FALSE
TNFAIP3,TRUE,TRUE,TRUE
TRPV2,TRUE,FALSE,FALSE
PIP4K2A,TRUE,TRUE,FALSE
MVD,TRUE,FALSE,FALSE
PILRB,TRUE,FALSE,FALSE
CISD3,TRUE,TRUE,TRUE
PCSK7,TRUE,FALSE,FALSE
VPS26B,TRUE,FALSE,FALSE
SAT2,TRUE,FALSE,FALSE
KLF3,TRUE,TRUE,TRUE
ORAI1,TRUE,FALSE,FALSE
SHISA5,TRUE,TRUE,TRUE
MYH9,TRUE,FALSE,TRUE
SSBP3,TRUE,FALSE,FALSE
BCL2L1,TRUE,FALSE,FALSE
PRKCQ,TRUE,FALSE,FALSE
RGS3,TRUE,FALSE,FALSE
SON,TRUE,TRUE,TRUE
P4HB,TRUE,FALSE,FALSE
CRY1,TRUE,FALSE,FALSE
ERN1,TRUE,TRUE,FALSE
BZW1,TRUE,TRUE,TRUE
AGK,TRUE,FALSE,FALSE
KIFAP3,TRUE,FALSE,FALSE
BRD2,TRUE,FALSE,TRUE
PPP5C,TRUE,FALSE,FALSE
BCL9L,TRUE,FALSE,FALSE
RSL1D1,TRUE,TRUE,FALSE
CLU,TRUE,TRUE,TRUE
IDS,TRUE,TRUE,TRUE
IL4R,TRUE,TRUE,TRUE
UBE2V1,TRUE,FALSE,TRUE
ITCH,TRUE,FALSE,FALSE
MAP4K5,TRUE,FALSE,FALSE
DCAF5,TRUE,FALSE,FALSE
PIK3R5,TRUE,FALSE,FALSE
INPP4A,TRUE,FALSE,FALSE
MAD2L2,TRUE,TRUE,FALSE
MAML2,TRUE,FALSE,FALSE
FBXO32,TRUE,FALSE,FALSE
CRELD2,TRUE,FALSE,FALSE
BTN3A3,TRUE,FALSE,TRUE
NFKBIB,TRUE,FALSE,FALSE
STK38,TRUE,FALSE,FALSE
CNDP2,TRUE,FALSE,FALSE
MEI1,TRUE,FALSE,FALSE
LMAN2,TRUE,FALSE,FALSE
LTBP4,TRUE,FALSE,FALSE
FBXW5,TRUE,FALSE,FALSE
LNPEP,TRUE,FALSE,FALSE
ZSCAN16-AS1,TRUE,FALSE,FALSE
PDE4D,TRUE,TRUE,TRUE
RGCC,TRUE,TRUE,TRUE
SRSF11,TRUE,FALSE,FALSE
NFAT5,TRUE,FALSE,FALSE
DENND1C,TRUE,FALSE,FALSE
R3HDM4,TRUE,FALSE,TRUE
PSD4,TRUE,FALSE,FALSE
CYB561A3,TRUE,TRUE,TRUE
RASGRP1,TRUE,FALSE,FALSE
NDRG1,TRUE,FALSE,TRUE
HMGA1,TRUE,TRUE,TRUE
PMAIP1,TRUE,FALSE,FALSE
PMS1,TRUE,FALSE,FALSE
ICAM2,TRUE,TRUE,TRUE
CLK1,TRUE,TRUE,FALSE
PTPRA,TRUE,FALSE,TRUE
INPP5K,TRUE,FALSE,FALSE
HIST1H1E,TRUE,FALSE,TRUE
ZFAND2A,TRUE,TRUE,FALSE
TRANK1,TRUE,FALSE,TRUE
PAG1,TRUE,FALSE,TRUE
SORL1,TRUE,TRUE,TRUE
NCOR1,TRUE,FALSE,FALSE
ZNF655,TRUE,FALSE,FALSE
SRRT,TRUE,TRUE,FALSE
SMIM20,TRUE,FALSE,FALSE
SP100,TRUE,TRUE,TRUE
EHD1,TRUE,TRUE,TRUE
MORF4L2,TRUE,FALSE,TRUE
B4GALT1,TRUE,TRUE,TRUE
DGKD,TRUE,FALSE,FALSE
NUP210,TRUE,FALSE,FALSE
UNC13D,TRUE,FALSE,FALSE
MECP2,TRUE,FALSE,FALSE
HSP90B1,TRUE,TRUE,FALSE
ANKRD44,TRUE,FALSE,FALSE
VPS13A,TRUE,FALSE,FALSE
FAM172A,TRUE,FALSE,FALSE
EXOG,TRUE,FALSE,FALSE
PRKD2,TRUE,FALSE,TRUE
KLHL28,TRUE,FALSE,FALSE
RNF115,TRUE,TRUE,FALSE
LPCAT4,TRUE,FALSE,FALSE
LPIN1,TRUE,FALSE,FALSE
SHMT2,TRUE,FALSE,FALSE
IL27RA,TRUE,TRUE,FALSE
NECAP2,TRUE,FALSE,FALSE
EIF3G,TRUE,FALSE,FALSE
RALGAPA1,TRUE,FALSE,TRUE
RSBN1L,TRUE,FALSE,TRUE
RSF1,TRUE,FALSE,FALSE
STIM1,TRUE,FALSE,FALSE
GPATCH8,TRUE,FALSE,FALSE
RECQL,TRUE,FALSE,FALSE
LPXN,TRUE,TRUE,TRUE
CYHR1,TRUE,FALSE,FALSE
PSMB8-AS1,TRUE,TRUE,FALSE
RSU1,TRUE,FALSE,FALSE
GPS2,TRUE,FALSE,FALSE
UBLCP1,TRUE,FALSE,FALSE
HNRNPUL1,TRUE,TRUE,TRUE
ZGPAT,TRUE,FALSE,FALSE
ACD,TRUE,FALSE,FALSE
FGD3,TRUE,FALSE,TRUE
LIMD2,TRUE,FALSE,TRUE
RBM4,TRUE,TRUE,TRUE
BIRC6,TRUE,FALSE,FALSE
RHOT2,TRUE,FALSE,FALSE
CTR9,TRUE,FALSE,FALSE
NRBP1,TRUE,FALSE,FALSE
TRABD,TRUE,TRUE,TRUE
HNRNPR,TRUE,FALSE,FALSE
RNF187,TRUE,TRUE,FALSE
TIMM9,TRUE,FALSE,FALSE
USP47,TRUE,FALSE,FALSE
PFKL,TRUE,FALSE,FALSE
SCAMP2,TRUE,TRUE,FALSE
DAZAP2,TRUE,FALSE,TRUE
RBM22,TRUE,TRUE,FALSE
HCG18,TRUE,FALSE,TRUE
TAF15,TRUE,FALSE,FALSE
MBNL1,TRUE,FALSE,TRUE
SF3A2,TRUE,FALSE,FALSE
ATRX,TRUE,FALSE,FALSE
TRMT112,TRUE,TRUE,TRUE
HIST1H1D,TRUE,FALSE,FALSE
DDX46,TRUE,FALSE,FALSE
PNKP,TRUE,FALSE,FALSE
ECD,TRUE,FALSE,FALSE
RNF4,TRUE,FALSE,FALSE
DUSP12,TRUE,TRUE,FALSE
MRPL37,TRUE,FALSE,FALSE
SLTM,TRUE,FALSE,FALSE
ZBTB44,TRUE,FALSE,FALSE
FLI1,TRUE,TRUE,FALSE
LSM8,TRUE,FALSE,FALSE
CLN3,TRUE,FALSE,FALSE
USE1,TRUE,FALSE,FALSE
SMAP1,TRUE,TRUE,FALSE
AP1M1,TRUE,FALSE,FALSE
GTF2E2,TRUE,FALSE,FALSE
SRPK1,TRUE,FALSE,TRUE
OGT,TRUE,TRUE,FALSE
DNAJC9,TRUE,FALSE,FALSE
FTSJ1,TRUE,FALSE,FALSE
PRPF31,TRUE,FALSE,FALSE
MTFP1,TRUE,FALSE,FALSE
SZRD1,TRUE,FALSE,FALSE
FAM13B,TRUE,FALSE,FALSE
VAMP4,TRUE,FALSE,FALSE
SURF4,TRUE,FALSE,FALSE
POLD4,TRUE,TRUE,TRUE
STARD3,TRUE,FALSE,FALSE
EBPL,TRUE,TRUE,FALSE
LMF2,TRUE,FALSE,FALSE
HP1BP3,TRUE,FALSE,FALSE
CD28,TRUE,FALSE,FALSE
SIRPG,TRUE,FALSE,FALSE
INPP4B,TRUE,FALSE,FALSE
LINC01550,TRUE,FALSE,FALSE
IGFBP7,TRUE,FALSE,FALSE
UBASH3A,TRUE,FALSE,FALSE
PASK,TRUE,FALSE,FALSE
CHRM3-AS2,TRUE,FALSE,FALSE
RGL4,TRUE,FALSE,FALSE
TSHZ2,TRUE,FALSE,FALSE
LINC00402,TRUE,FALSE,FALSE
TMEM204,TRUE,FALSE,FALSE
TMIGD2,TRUE,FALSE,TRUE
MDS2,TRUE,FALSE,FALSE
CD40LG,TRUE,FALSE,FALSE
ZNF101,TRUE,FALSE,FALSE
CENPK,TRUE,FALSE,FALSE
CDC14A,TRUE,FALSE,FALSE
AK4,TRUE,FALSE,FALSE
PLEKHB1,TRUE,FALSE,FALSE
IPCEF1,TRUE,FALSE,TRUE
PLCG1,TRUE,FALSE,FALSE
KCNA3,TRUE,FALSE,FALSE
CDKN1B,TRUE,FALSE,TRUE
APBA2,TRUE,FALSE,FALSE
SGTB,TRUE,FALSE,FALSE
APBB1,TRUE,FALSE,FALSE
CYLD,TRUE,FALSE,TRUE
IGHM,TRUE,TRUE,TRUE
PKIA,TRUE,FALSE,FALSE
LINS1,TRUE,FALSE,FALSE
GSTM2,TRUE,FALSE,FALSE
AP3M2,TRUE,FALSE,FALSE
LINC00649,TRUE,FALSE,FALSE
GIMAP5,TRUE,FALSE,TRUE
PBX4,TRUE,FALSE,FALSE
JAK3,TRUE,TRUE,TRUE
TNFSF8,TRUE,FALSE,FALSE
HELB,TRUE,FALSE,FALSE
PDK1,TRUE,FALSE,FALSE
ITGA6,TRUE,FALSE,FALSE
PVT1,TRUE,FALSE,TRUE
PHLDB3,TRUE,FALSE,FALSE
TSPYL4,TRUE,FALSE,FALSE
CRLF3,TRUE,FALSE,FALSE
TRIB2,TRUE,FALSE,TRUE
SLC7A6,TRUE,FALSE,FALSE
XRCC6,TRUE,TRUE,FALSE
ZBTB25,TRUE,FALSE,FALSE
ADSL,TRUE,FALSE,FALSE
CCDC66,TRUE,FALSE,FALSE
NBPF15,TRUE,FALSE,FALSE
NIPAL3,TRUE,FALSE,FALSE
CISH,TRUE,TRUE,FALSE
HAUS3,TRUE,FALSE,FALSE
MAX,TRUE,FALSE,FALSE
RNF214,TRUE,FALSE,FALSE
SESN3,TRUE,FALSE,TRUE
NPAT,TRUE,FALSE,TRUE
PIK3CD,TRUE,FALSE,FALSE
CDKN2AIP,TRUE,FALSE,FALSE
ERP29,TRUE,FALSE,FALSE
HNRNPLL,TRUE,FALSE,FALSE
SORBS3,TRUE,FALSE,FALSE
SNRPA,TRUE,FALSE,FALSE
PITPNA-AS1,TRUE,FALSE,FALSE
GIMAP6,TRUE,TRUE,TRUE
GABPB1,TRUE,TRUE,FALSE
NAA16,TRUE,FALSE,FALSE
AP1G2,TRUE,FALSE,TRUE
CRTC3,TRUE,FALSE,FALSE
IGSF8,TRUE,FALSE,FALSE
CRIP2,TRUE,FALSE,TRUE
EIF4EBP2,TRUE,FALSE,FALSE
LINC01089,TRUE,FALSE,FALSE
BRWD1,TRUE,FALSE,FALSE
HDAC7,TRUE,FALSE,TRUE
XPO4,TRUE,FALSE,FALSE
XPC,TRUE,FALSE,FALSE
ILF3,TRUE,TRUE,FALSE
MARCKSL1,TRUE,TRUE,TRUE
STX17,TRUE,FALSE,FALSE
DBF4,TRUE,FALSE,FALSE
ZNF721,TRUE,FALSE,FALSE
AIP,TRUE,TRUE,TRUE
PRR4,TRUE,FALSE,TRUE
ENO2,TRUE,FALSE,FALSE
GNG11,TRUE,TRUE,FALSE
AREG,TRUE,TRUE,TRUE
UBIAD1,TRUE,FALSE,FALSE
SMYD2,TRUE,FALSE,FALSE
PPIG,TRUE,FALSE,FALSE
ATXN7,TRUE,FALSE,FALSE
MAPK1IP1L,TRUE,FALSE,FALSE
ANKZF1,TRUE,FALSE,FALSE
ZNF880,TRUE,FALSE,FALSE
FGFR1OP2,TRUE,FALSE,FALSE
CAPN7,TRUE,FALSE,FALSE
SECISBP2,TRUE,FALSE,FALSE
SAE1,TRUE,FALSE,FALSE
ZNF292,TRUE,FALSE,FALSE
KRI1,TRUE,FALSE,FALSE
IKBKE,TRUE,FALSE,TRUE
U2SURP,TRUE,TRUE,FALSE
UBQLN2,TRUE,FALSE,FALSE
WDR54,TRUE,FALSE,FALSE
CEP85L,TRUE,FALSE,FALSE
GOLGA8B,TRUE,FALSE,TRUE
CHD3,TRUE,FALSE,FALSE
RAD23A,TRUE,TRUE,FALSE
TBC1D10A,TRUE,FALSE,FALSE
ZNF430,TRUE,FALSE,FALSE
NUDCD3,TRUE,FALSE,FALSE
KRAS,TRUE,FALSE,TRUE
TGS1,TRUE,FALSE,FALSE
ZNF107,TRUE,FALSE,TRUE
USP36,TRUE,FALSE,TRUE
DNAJA3,TRUE,FALSE,FALSE
PRPF8,TRUE,FALSE,FALSE
EGLN2,TRUE,TRUE,TRUE
HIST1H2AC,TRUE,TRUE,TRUE
MLEC,TRUE,FALSE,FALSE
DHPS,TRUE,TRUE,FALSE
SLC16A7,TRUE,FALSE,FALSE
RNF216,TRUE,FALSE,FALSE
CAMK2G,TRUE,FALSE,FALSE
MPRIP,TRUE,FALSE,FALSE
CEBPZ,TRUE,TRUE,FALSE
RCSD1,TRUE,TRUE,TRUE
P4HTM,TRUE,FALSE,FALSE
TMEM263,TRUE,FALSE,FALSE
CCDC57,TRUE,FALSE,FALSE
RGS1,TRUE,TRUE,FALSE
HMGN2,TRUE,TRUE,TRUE
UBE2G2,TRUE,FALSE,FALSE
BORCS5,TRUE,FALSE,TRUE
PDE7A,TRUE,FALSE,FALSE
CPNE1,TRUE,TRUE,FALSE
DUS3L,TRUE,FALSE,FALSE
PHF3,TRUE,FALSE,FALSE
FAS,TRUE,FALSE,FALSE
